source_id,source_keyword,scraped_at,job_title,company,location,job_url,salary_text,salary_min,salary_max,salary_avg,salary_range_id,salary_range_label,salary_available,f_education_d3,f_education_s1,f_education_s2,f_ipk_required,f_min_gpa,f_major_it,f_major_engineering,f_major_business,f_academic_achievement,f_scholarship,f_transcript_required,f_certificate_required,f_english_required,f_computer_skill_required,f_portfolio_required,f_project_required,f_organization_required,f_leadership_required,f_student_cadre_proxy,f_event_committee,f_communication_required,f_teamwork_required,f_internship_required,f_fresh_graduate_allowed,f_work_experience_required,f_experience_years_min,job_family,region_group
309,paid internship,2026-06-03 19:13:00,Admin Media Sosial,Dunia 3D Printing,Tangerang,https://id.jobstreet.com/id/job/91952856?type=standard&ref=search-standalone&origin=cardTitle#sol=aa6de38a6b586e64515fd43c40bbb78359935ae3,Rp 2.000.000 – Rp 3.000.000 per month,2000000,3000000,2500000,2,2 sampai < 4 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,business,jabodetabek
310,paid internship,2026-06-03 19:13:05,Performance Marketing - Digital Ads Specialist,Tekno Minerba Group,Klaten,https://id.jobstreet.com/id/job/92230884?type=standard&ref=search-standalone&origin=cardTitle#sol=78521da155ee7f1438bdadd82704470f796de1e3,Rp 2.500.000 – Rp 3.000.000 per month,2500000,3000000,2750000,2,2 sampai < 4 juta,1,1,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,business,lainnya
311,paid internship,2026-06-03 19:13:27,konten kreator,grevin grooming,Tangerang,https://id.jobstreet.com/id/job/92151312?type=standard&ref=search-standalone&origin=cardTitle#sol=5baf8937b3098cc357e12c34e39f010d0bc9fe42,Rp 1.000.000 – Rp 1.500.000 per month,1000000,1500000,1250000,1,1 sampai < 2 juta,1,0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,other,jabodetabek
312,paid internship,2026-06-03 19:13:37,Sales Assistant,PT Jiangyi Mold Technology Indonesia,Brebes,https://id.jobstreet.com/id/job/92035952?type=standard&ref=search-standalone&origin=cardTitle#sol=2ccb4b2c43e6388ccc8bfd39377f5671451f3308,Rp 2.900.000 – Rp 3.000.000 per month,2900000,3000000,2950000,2,2 sampai < 4 juta,1,1,1,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,business,lainnya
313,paid internship,2026-06-03 19:13:47,Business Development Internship,Resvara,Depok,https://id.jobstreet.com/id/job/92034228?type=standard&ref=search-standalone&origin=cardTitle#sol=9693f86499cbbb2e1ccfc06de78ab5f09f370966,Rp 1.200.000 – Rp 1.700.000 per month,1200000,1700000,1450000,1,1 sampai < 2 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,business,jabodetabek
314,paid internship,2026-06-03 19:13:52,Content Specialist Intern,PT Medindo Solusi Kesehatan,Jakarta Selatan,https://id.jobstreet.com/id/job/92314898?type=standard&ref=search-standalone&origin=cardTitle#sol=a07808c7f9b7eb2d2b62278c91c6992a7f5932db,Rp 1.500.000 – Rp 2.000.000 per month,1500000,2000000,1750000,1,1 sampai < 2 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,business,jabodetabek
315,paid internship,2026-06-03 19:14:07,Internship Kitchen,PT Sayap Suci Bali (Atlas Beach Fest),Badung,https://id.jobstreet.com/id/job/92031379?type=standard&ref=search-standalone&origin=cardTitle#sol=3789ee03ade5a9009b7530908fda3f1a37bfb16e,Rp 1.000.000 per month,1000000,1000000,1000000,1,1 sampai < 2 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,other,lainnya
316,paid internship,2026-06-03 19:14:17,Offline Sales Admin Intern,PT. TJUFOO SUKSES GLOBAL,Kecamatan Tangerang,https://id.jobstreet.com/id/job/92027968?type=standard&ref=search-standalone&origin=cardTitle#sol=f03ebb90a220e7ca09152ea744387bd756ec4186,Rp 1.500.000 – Rp 2.000.000 per month,1500000,2000000,1750000,1,1 sampai < 2 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,business,jabodetabek
317,paid internship,2026-06-03 19:14:24,Internship Bar,PT Sayap Suci Bali (Atlas Beach Fest),Badung,https://id.jobstreet.com/id/job/92031269?type=standard&ref=search-standalone&origin=cardTitle#sol=f848adcc104c18bd9df7d381d0045c9abdfd7c3d,Rp 1.000.000 per month,1000000,1000000,1000000,1,1 sampai < 2 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,other,lainnya
318,paid internship,2026-06-03 19:14:52,Social Media Manager,KABELLO,Surabaya,https://id.jobstreet.com/id/job/92315296?type=standard&ref=search-standalone&origin=cardTitle#sol=7da77b7058c8c17932773ab5faf0a9f98de55824,Rp 2.500.000 – Rp 3.500.000 per month,2500000,3500000,3000000,2,2 sampai < 4 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,other,jawa timur
319,paid internship,2026-06-03 19:14:57,Relationship Manager Intern (Mutual Fund),PT Invesnow Principal Optima,Jakarta Selatan,https://id.jobstreet.com/id/job/92320216?type=standard&ref=search-standalone&origin=cardTitle#sol=7ffa591a64bfebc74dd4857cf2afca16c27e5573,Rp 2.000.000 – Rp 3.000.000 per month,2000000,3000000,2500000,2,2 sampai < 4 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,administration,jabodetabek
320,paid internship,2026-06-03 19:15:03,Database Engineer Internship,PT Lincah Cipta Harapan,Bandung,https://id.jobstreet.com/id/job/92038954?type=standard&ref=search-standalone&origin=cardTitle#sol=939944a5c2e7d3582eb1c5e903fbe4b309321981,Rp 1.000.000 – Rp 1.200.000 per month,1000000,1200000,1100000,1,1 sampai < 2 juta,1,0,1,0,0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,data,jawa barat
321,paid internship,2026-06-03 19:15:19,(Internship) Fullstack Development,PT INTINUSA SEJAHTERA INTERNASIONAL,Jakarta Barat,https://id.jobstreet.com/id/job/92054019?type=standard&ref=search-standalone&origin=cardTitle#sol=0e1b6ec1ab743b24b471a0e091fe460c2e8bae11,Rp 3.400.000 – Rp 3.500.000 per month,3400000,3500000,3450000,2,2 sampai < 4 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,data,jabodetabek
322,paid internship,2026-06-03 19:15:24,REMOTE WORKING - CORPORATE B2B SALES,PT. SALESBRITY ACADEMY INDONESIA,Jakarta Pusat,https://id.jobstreet.com/id/job/92293894?type=standard&ref=search-standalone&origin=cardTitle#sol=f64dd9487960bf496ae259c5cbcfc75b85909374,Rp 7.000.000 – Rp 10.000.000 per month,7000000,10000000,8500000,5,8 sampai < 10 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,business,jabodetabek
323,paid internship,2026-06-03 19:15:30,WFH Live Streamer,Damia Alinea Utama,Makassar,https://id.jobstreet.com/id/job/92063852?type=standard&ref=search-standalone&origin=cardTitle#sol=cab9c9aaf5bd55c0c3d2f55d39111f1e7670fef1,Rp 3.000.000 – Rp 4.380.000 per month,3000000,4380000,3690000,2,2 sampai < 4 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,other,sulawesi
324,paid internship,2026-06-03 19:15:42,Social Media Specialist,AITopTrends.com,Surabaya,https://id.jobstreet.com/id/job/92057368?type=standard&ref=search-standalone&origin=cardTitle#sol=58275f7aeaa802c1d9b74992c5a120c1066f93f0,Rp 3.000.000 – Rp 4.000.000 per month,3000000,4000000,3500000,2,2 sampai < 4 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,other,jawa timur
325,paid internship,2026-06-03 19:15:48,Account Executive (Digital Agency),Revenu Digital Agency,Jakarta Barat,https://id.jobstreet.com/id/job/92063984?type=standard&ref=search-standalone&origin=cardTitle#sol=1eb1a714fa151e204d5d791b890c638ec09c8153,Rp 5.500.000 – Rp 8.000.000 per month,5500000,8000000,6750000,4,6 sampai < 8 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,business,jabodetabek
326,paid internship,2026-06-03 19:15:53,Packaging & Service Crew,PT Aliana Bali Love,Gianyar,https://id.jobstreet.com/id/job/92093367?type=standard&ref=search-standalone&origin=cardTitle#sol=854700070b34d9bd120f7cd264582b01187a0393,Rp 3.317.000 – Rp 3.500.000 per month,3317000,3500000,3408500,2,2 sampai < 4 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,other,lainnya
327,paid internship,2026-06-03 19:16:19,Internship (Fluent English),Sky House Alam Sutera Official,Tangerang,https://id.jobstreet.com/id/job/92089692?type=standard&ref=search-standalone&origin=cardTitle#sol=9a55d5d5633a5788742fc977878c3ac8a3083202,Rp 2.500.000 – Rp 2.800.000 per month,2500000,2800000,2650000,2,2 sampai < 4 juta,1,0,0,1,0,0.0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,finance,jabodetabek
328,paid internship,2026-06-03 19:16:24,Finance Administrative Intern,PT Graphic Packaging International Indonesia,Bawen,https://id.jobstreet.com/id/job/92089608?type=standard&ref=search-standalone&origin=cardTitle#sol=e6b894b87320bab68cc9f311c08288ef430da5b1,Rp 2.000.000 – Rp 3.000.000 per month,2000000,3000000,2500000,2,2 sampai < 4 juta,1,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,finance,lainnya
329,paid internship,2026-06-03 19:16:39,Talent Content (Freelance - Jogja),SVO Yogyakarta Kaliurang,Sleman,https://id.jobstreet.com/id/job/92136034?type=standard&ref=search-standalone&origin=cardTitle#sol=dcad018e37e6bd7978444e04581a59179aa641f4,Rp 2.000.000 – Rp 2.500.000 per month,2000000,2500000,2250000,2,2 sampai < 4 juta,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,other,lainnya
330,paid internship,2026-06-03 19:16:49,Social Media Manager,PT Indonesia Surfaris,Bali,https://id.jobstreet.com/id/job/92113087?type=standard&ref=search-standalone&origin=cardTitle#sol=91bd04de6f5b251e50ab038148e056fc04b74f98,Rp 14.000.000 – Rp 21.000.000 per month,14000000,21000000,17500000,6,>= 10 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,business,lainnya
331,paid internship,2026-06-03 19:16:54,Intern Video Editor & Design Creative,PT. Mitra Langkah Buana (Travel Buddies),Jakarta Raya,https://id.jobstreet.com/id/job/92143281?type=standard&ref=search-standalone&origin=cardTitle#sol=0e7606cffa72483dfbc229fd73f2207df3d81a39,Rp 1.000.000 – Rp 1.500.000 per month,1000000,1500000,1250000,1,1 sampai < 2 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,software,jabodetabek
332,paid internship,2026-06-03 19:17:09,Social Media Intern,Diana Restu,Jakarta Timur,https://id.jobstreet.com/id/job/92036753?type=standard&ref=search-standalone&origin=cardTitle#sol=de936c2c58a659f60930d587d0ca4a0fc3eac22a,Rp 1.800.000 – Rp 2.500.000 per month,1800000,2500000,2150000,2,2 sampai < 4 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,other,jabodetabek
333,paid internship,2026-06-03 19:17:24,E - Learning Developer Intern,Look Media,Kebayoran Lama,https://id.jobstreet.com/id/job/92132988?type=standard&ref=search-standalone&origin=cardTitle#sol=3016f884287658fc77ea2e9bacdc05cb4453ad7a,Rp 1.500.000 – Rp 2.200.000 per month,1500000,2200000,1850000,1,1 sampai < 2 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,software,lainnya
334,paid internship,2026-06-03 19:17:29,Admin Penjualan,PT. Selaras Mitra Gemilang,Malang,https://id.jobstreet.com/id/job/92063912?type=standard&ref=search-standalone&origin=cardTitle#sol=b4ba671a0a17e8deef94f62c716dfbbf3976c4f3,Rp 3.000.000 – Rp 4.500.000 per month,3000000,4500000,3750000,2,2 sampai < 4 juta,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,business,jawa timur
335,paid internship,2026-06-03 19:17:44,Talent BD Intern,PT LUXFELINE GLOBAL TECHNOLOGY,Jakarta Utara,https://id.jobstreet.com/id/job/92040506?type=standard&ref=search-standalone&origin=cardTitle#sol=62354e0163281ab7c1a2c91d4737c08c0cdfe8a7,Rp 3.000.000 per month,3000000,3000000,3000000,2,2 sampai < 4 juta,1,0,1,0,0,0.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,business,jabodetabek
336,paid internship,2026-06-03 19:18:14,Middleware Application Engineer,PT Vanz Inovatif Teknologi,Jakarta Raya,https://id.jobstreet.com/id/job/91990673?type=standard&ref=search-standalone&origin=cardTitle#sol=4cfd7977e559fa8cd90e421efac65c76842aa568,Rp 7.500.000 – Rp 11.250.000 per month,7500000,11250000,9375000,5,8 sampai < 10 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,5,data,jabodetabek
337,paid internship,2026-06-03 19:18:29,Internship - Account Payable,PT. Mitra Kiara Indonesia,Kabupaten Bogor,https://id.jobstreet.com/id/job/91990749?type=standard&ref=search-standalone&origin=cardTitle#sol=4f6c03c382cc55f7da8d4d923d6e568760257435,Rp 2.000.000 – Rp 3.000.000 per month,2000000,3000000,2500000,2,2 sampai < 4 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,finance,jabodetabek
338,paid internship,2026-06-03 19:18:39,KOL Specialist,AIO AESTHETIC CLINIC,Surabaya,https://id.jobstreet.com/id/job/92140819?type=standard&ref=search-standalone&origin=cardTitle#sol=bcdc97856c16a15ff5e4f0ba77b8bcffab99ce11,Rp 1.500.000 – Rp 2.000.000 per month,1500000,2000000,1750000,1,1 sampai < 2 juta,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,other,jawa timur
339,paid internship,2026-06-03 19:19:06,Human Resources Intern,PT Cerdas Digital Nusantara,DI Yogyakarta,https://id.jobstreet.com/id/job/92086444?type=standard&ref=search-standalone&origin=cardTitle#sol=e8ca8fd5bec5faf429fa2566968c7a7870376c08,Rp 900.000 – Rp 1.000.000 per month,900000,1000000,950000,0,0 sampai < 1 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,administration,jawa tengah diy
340,paid internship,2026-06-03 19:19:18,Sales & Marketing Intern,Social Surety Pte Ltd,Sumatera Utara,https://id.jobstreet.com/id/job/92138849?type=standard&ref=search-standalone&origin=cardTitle#sol=a019862af59f4fe60551b52162d59ab47bfbfaf5,"Rp 2,625,000 per month",2625000,2625000,2625000,2,2 sampai < 4 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,software,sumatera
341,paid internship,2026-06-03 19:19:32,Sales Online,Klick Group,Depok,https://id.jobstreet.com/id/job/92049667?type=standard&ref=search-standalone&origin=cardTitle#sol=04687cccbb07c34ab562875e74a3fd69af2b773a,Rp 1.850.000 – Rp 1.900.000 per month,1850000,1900000,1875000,1,1 sampai < 2 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,business,jabodetabek
342,paid internship,2026-06-03 19:20:18,Freelance Affiliate RedSeller,PT Commeasure Solutions Indonesia,Palembang,https://id.jobstreet.com/id/job/92169097?type=standard&ref=search-standalone&origin=cardTitle#sol=0c1b3e5080109fd5b30825787cdda79fd3953457,Rp 1.500.000 – Rp 2.000.000 per month,1500000,2000000,1750000,1,1 sampai < 2 juta,1,1,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,business,sumatera
343,paid internship,2026-06-03 19:20:23,Internship Video Editor / Content Creator,PT Digibook Sarana Promosi Indonesia,Semarang,https://id.jobstreet.com/id/job/92011118?type=standard&ref=search-standalone&origin=cardTitle#sol=4c7fc1d39f3a85a54d9582980b8fee24dd0e875a,Rp 1.500.000 – Rp 2.000.000 per month,1500000,2000000,1750000,1,1 sampai < 2 juta,1,1,1,0,0,0.0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,business,jawa tengah diy
344,paid internship,2026-06-03 19:20:27,Investment Performance Intern,PT Asuransi Jiwa IFG,Jakarta Pusat,https://id.jobstreet.com/id/job/92190026?type=standard&ref=search-standalone&origin=cardTitle#sol=6a4bd9bbf87dc19f5d23f88b7674d72a5ed098d0,Rp 1.800.000 – Rp 2.000.000 per month,1800000,2000000,1900000,1,1 sampai < 2 juta,1,0,1,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,finance,jabodetabek
345,paid internship,2026-06-03 19:20:41,Social Media (Content Creator) Internship,PT Invesnow Principal Optima,Jakarta Selatan,https://id.jobstreet.com/id/job/91977917?type=standard&ref=search-standalone&origin=cardTitle#sol=5ae91c5dd430bce04d5dfa5176b698f5cd08a81a,Rp 2.000.000 – Rp 3.000.000 per month,2000000,3000000,2500000,2,2 sampai < 4 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,business,jabodetabek
346,paid internship,2026-06-03 19:20:46,Host Live Streaming,PT Innovasi Digital Creative,Kabupaten Purbalingga,https://id.jobstreet.com/id/job/91803672?type=standard&ref=search-standalone&origin=cardTitle#sol=d161c6deb68442dc0495483a5fbadf26e1e1544c,Rp 1.700.000 – Rp 2.000.000 per month,1700000,2000000,1850000,1,1 sampai < 2 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,lainnya
347,paid internship,2026-06-03 19:20:51,Purchasing Staff (Intership),PT Maju Langgeng Mandiri,Jakarta Barat,https://id.jobstreet.com/id/job/91999133?type=standard&ref=search-standalone&origin=cardTitle#sol=272f9ea0ba65b84c0785f110e17f6fc5f3ed23dc,Rp 1.000.000 – Rp 1.100.000 per month,1000000,1100000,1050000,1,1 sampai < 2 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,administration,jabodetabek
348,paid internship,2026-06-03 19:21:01,Import Logistics Intern,PT Translindo Nusa Pacific,Jakarta Utara,https://id.jobstreet.com/id/job/91949742?type=standard&ref=search-standalone&origin=cardTitle#sol=23c7cf332b5465f71fc098937f90cdda5ef4bc44,Rp 1.200.000 – Rp 1.500.000 per month,1200000,1500000,1350000,1,1 sampai < 2 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,administration,jabodetabek
349,paid internship,2026-06-03 19:21:17,Telesales Intern,PT Sanpota Batara Indonesia,Yogyakarta,https://id.jobstreet.com/id/job/91974906?type=standard&ref=search-standalone&origin=cardTitle#sol=1c07860159a7bdfb3f1ec84fe550ad609f80bc17,Rp 800.000 – Rp 1.000.000 per month,800000,1000000,900000,0,0 sampai < 1 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,business,jawa tengah diy
350,paid internship,2026-06-03 19:21:27,Video Editor,SVO Yogyakarta Kaliurang,Sleman,https://id.jobstreet.com/id/job/92136018?type=standard&ref=search-standalone&origin=cardTitle#sol=9a696344b815133ac25365d6a524f72d471989d1,Rp 2.500.000 – Rp 2.700.000 per month,2500000,2700000,2600000,2,2 sampai < 4 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,other,lainnya
351,paid internship,2026-06-03 19:21:47,Video Editor,SVO Yogyakarta Kaliurang,Sleman,https://id.jobstreet.com/id/job/92136018?type=standard&ref=search-standalone&origin=cardTitle#sol=cb3b32f439576e7f3070a67c8021d6907549913f,Rp 2.500.000 – Rp 2.700.000 per month,2500000,2700000,2600000,2,2 sampai < 4 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,other,lainnya
352,paid internship,2026-06-03 19:21:52,Data Entry Internship,CV Unitech Indonesia,Malang,https://id.jobstreet.com/id/job/91962961?type=standard&ref=search-standalone&origin=cardTitle#sol=3d6233136f098d4ec408f1d951f4a5c154a5b5f5,Rp 700.000 – Rp 1.000.000 per month,700000,1000000,850000,0,0 sampai < 1 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,administration,jawa timur
353,paid internship,2026-06-03 19:22:02,Content Creator Intern,Fabs.co,Pulo Gadung,https://id.jobstreet.com/id/job/92253234?type=standard&ref=search-standalone&origin=cardTitle#sol=d87ae2b257b6da18bf9d0beb7c1f8b4ecce4475b,Rp 1.000.000 – Rp 1.500.000 per month,1000000,1500000,1250000,1,1 sampai < 2 juta,1,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,software,lainnya
354,paid internship,2026-06-03 19:22:17,Internship Social Media Specialist,PT Digibook Sarana Promosi Indonesia,Semarang,https://id.jobstreet.com/id/job/92011165?type=standard&ref=search-standalone&origin=cardTitle#sol=779bc34ccd9f0f89276f0bee70ee8cca9ec2ccba,Rp 1.500.000 – Rp 2.000.000 per month,1500000,2000000,1750000,1,1 sampai < 2 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,other,jawa tengah diy
355,paid internship,2026-06-03 19:22:22,Human Resources Intern,PT Cerdas Digital Nusantara,Tangerang,https://id.jobstreet.com/id/job/91975969?type=standard&ref=search-standalone&origin=cardTitle#sol=d1d4179ec052e30f6ccaa6fcf022361a98343309,Rp 900.000 – Rp 1.000.000 per month,900000,1000000,950000,0,0 sampai < 1 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,administration,jabodetabek
356,paid internship,2026-06-03 19:22:32,Partnership Intern,Yayasan Siaga Peduli,Cilacap,https://id.jobstreet.com/id/job/91943796?type=standard&ref=search-standalone&origin=cardTitle#sol=61872dbe3a11d2f0924072f8481f95a9deb9de2e,"Rp 800,000 per month",800000,800000,800000,0,0 sampai < 1 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,business,lainnya
357,paid internship,2026-06-03 19:22:46,Internship Floor/Service,PT Sayap Suci Bali (Atlas Beach Fest),Badung,https://id.jobstreet.com/id/job/92031490?type=standard&ref=search-standalone&origin=cardTitle#sol=3e4bb73261973df5ae91d2c0fc77b344987ebcba,Rp 1.000.000 per month,1000000,1000000,1000000,1,1 sampai < 2 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,other,lainnya
358,paid internship,2026-06-03 19:22:56,IT Support (Intern),FamilyMart Indonesia,Jakarta Raya,https://id.jobstreet.com/id/job/91973231?type=standard&ref=search-standalone&origin=cardTitle#sol=e3941a329d79933a6872d1780584fa2949c08b30,,23000000,23000000,23000000,6,>= 10 juta,1,0,0,0,0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,software,jabodetabek
359,paid internship,2026-06-03 19:23:11,Brand Activation Internship,MOMIASI OFFICIAL,Arcamanik,https://id.jobstreet.com/id/job/91964772?type=standard&ref=search-standalone&origin=cardTitle#sol=89088d3c6b9e3508bf331bdb8ec77cc8fd8c95a7,Rp 666.667 – Rp 1.000.000 per month,666667,1000000,833333,0,0 sampai < 1 juta,1,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,other,lainnya
360,paid internship,2026-06-03 19:23:16,Finance Administration Internship (FAT Internship) - Maternity Leave,PT Alvindo Catur Sentosa,Jakarta Barat,https://id.jobstreet.com/id/job/91965173?type=standard&ref=search-standalone&origin=cardTitle#sol=1d4e153b07f4246ad0a209ebf2d14a9675667386,,10000000,10000000,10000000,6,>= 10 juta,1,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,business,jabodetabek
361,paid internship,2026-06-03 19:23:36,Marketing Support Intern,PT Imperium Happy Puppy,Surabaya,https://id.jobstreet.com/id/job/91931731?type=standard&ref=search-standalone&origin=cardTitle#sol=baba76720b6f312f464c2afd9e182f00e9c04c94,Rp 2.300.000 – Rp 2.500.000 per month,2300000,2500000,2400000,2,2 sampai < 4 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,business,jawa timur
362,paid internship,2026-06-03 19:23:41,Office Staff,Deliveree (PT Angkut Teknologi Indonesia),Jakarta Selatan,https://id.jobstreet.com/id/job/92212030?type=standard&ref=search-standalone&origin=cardTitle#sol=6779d8927d0a807ccb318cc8f79c2f2c47455619,,944497,6000000,3472248,2,2 sampai < 4 juta,1,0,1,0,1,3.0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,finance,jabodetabek
363,paid internship,2026-06-03 19:24:04,Creative Design (Intern),PT Tiara agung Pratama,Bogor,https://id.jobstreet.com/id/job/91946371?type=standard&ref=search-standalone&origin=cardTitle#sol=e2f4319c254f26ccd68d9ce379b1d58e03b80b94,Rp 350.000 – Rp 500.000 per month,500000,500000,500000,0,0 sampai < 1 juta,1,0,0,0,0,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,business,jabodetabek
364,paid internship,2026-06-03 19:24:21,Internship Content Creator,Holding Company,Bandung Barat,https://id.jobstreet.com/id/job/91965385?type=standard&ref=search-standalone&origin=cardTitle#sol=ec750aa96c72a0eca8cdc60881666bd180612a0a,Rp1.500.000 – Rp2.000.000 per month,1500000,2000000,1750000,1,1 sampai < 2 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,other,jawa barat
365,paid internship,2026-06-03 19:24:54,Quality Assurance (Internship),PT Lincah Cipta Harapan,Bandung Barat,https://id.jobstreet.com/id/job/92038778?type=standard&ref=search-standalone&origin=cardTitle#sol=88169988e404af69082ffa232c9cb798a41e1d00,Rp 800.000 – Rp 1.200.000 per month,800000,1200000,1000000,1,1 sampai < 2 juta,1,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,data,jawa barat
